CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
13485,23,277,233,454.2,19.7,23,0.0,23,0.0,0.0
13649,23,139,256,346.6,15.1,23,4.95,23,0.0,0.0
16063,23,262,260,335.3,14.6,23,0.0,23,0.0,0.0
17134,23,98,106,413.2,18.0,21,7.14,23,0.0,0.0
17830,23,92,1,398.7,17.3,18,13.05,23,0.0,0.0
17588,23,676,100,1240.2,53.9,19,5.95,23,0.0,0.0
13801,23,168,66,324.8,14.1,23,0.0,23,0.0,0.0
15099,23,343,84,410.5,17.8,23,0.0,23,0.0,0.0
16625,23,164,274,333.1,14.5,23,0.0,23,0.0,0.0
13602,23,267,64,428.9,18.6,23,0.0,23,0.0,0.0
12950,23,1380,2,1843.0,80.1,13,0.95,23,0.0,0.0
13740,23,425,240,350.8,15.3,23,0.0,23,0.0,0.0
15225,23,226,234,409.4,17.8,23,0.0,23,0.0,0.0
16404,23,157,70,443.1,19.3,23,0.0,23,0.0,0.0
15149,23,128,133,520.8,22.6,23,0.0,23,0.0,0.0
17154,23,490,75,329.3,14.3,23,0.0,23,0.0,0.0
15090,23,208,308,381.3,16.6,23,0.0,23,0.0,0.0
13579,23,176,14,467.0,20.3,19,16.09,23,0.0,0.0
15264,23,265,64,393.7,17.1,23,0.0,23,0.0,0.0
15314,24,313,199,328.0,13.7,24,0.0,24,0.0,0.0
15975,24,243,84,371.0,15.5,24,0.0,24,0.0,0.0
16650,24,372,71,518.4,21.6,24,0.0,24,0.0,0.0
16441,24,173,67,381.2,15.9,22,9.74,24,0.0,0.0
14184,24,127,66,452.9,18.9,24,0.0,24,0.0,0.0
15292,24,55,201,178.4,7.4,24,0.0,24,0.0,0.0
13584,24,37,306,142.4,5.9,24,0.0,24,0.0,0.0
14317,24,255,64,508.6,21.2,24,0.0,24,0.0,0.0
14165,24,53,275,120.4,5.0,23,0.0,24,0.0,0.0
15537,24,29,163,110.9,4.6,24,0.0,24,0.0,0.0
12912,24,670,2,1662.3,69.3,17,1.52,24,0.0,0.0
16250,24,208,261,389.4,16.2,22,4.87,24,0.0,0.0
12792,24,215,256,344.5,14.4,24,0.0,24,0.0,0.0
17852,24,53,11,114.3,4.8,21,0.0,24,0.0,0.0
15592,24,354,46,388.6,16.2,24,0.0,24,0.0,0.0
17376,24,86,70,203.2,8.5,23,10.43,24,0.0,0.0
12516,24,868,77,1186.1,49.4,19,4.43,24,0.0,0.0
17486,24,191,261,396.9,16.5,24,0.0,24,0.0,0.0
13750,24,516,53,1647.3,68.6,20,12.17,24,0.0,0.0
17138,24,126,275,380.5,15.9,24,0.0,24,0.0,0.0
16834,24,358,227,413.5,17.2,24,0.0,24,0.0,0.0
14068,24,73,320,265.9,11.1,22,0.0,24,0.0,0.0
14628,24,272,91,672.0,28.0,22,6.57,24,0.0,0.0
15921,24,162,172,323.0,13.5,24,0.0,24,0.0,0.0
16803,24,245,65,332.3,13.8,24,0.0,24,0.0,0.0
17701,24,109,252,417.9,17.4,24,0.0,24,0.0,0.0
14578,24,240,3,168.6,7.0,24,0.0,24,0.0,0.0
13414,24,1574,133,1390.5,57.9,23,7.04,24,0.0,0.0
15837,24,189,64,392.0,16.3,24,0.0,24,0.0,0.0
12833,24,156,145,417.4,17.4,24,0.0,24,0.0,0.0
18071,25,260,257,453.0,18.1,23,4.5,25,0.0,0.0
15438,25,59,131,156.6,6.3,25,0.0,25,0.0,0.0
12824,25,232,59,397.1,15.9,25,0.0,25,0.0,0.0
14712,25,315,29,917.1,36.7,21,3.42,25,0.0,0.0
17219,25,89,31,114.2,4.6,24,0.0,25,0.0,0.0
12729,25,231,113,417.0,16.7,25,0.0,25,0.0,0.0
17076,25,295,36,841.1,33.6,17,13.62,25,0.0,0.0
13670,25,282,75,349.7,14.0,25,0.0,25,0.0,0.0
13675,25,330,151,486.8,19.5,25,5.54,25,0.0,0.0
14600,25,125,305,393.3,15.7,25,0.0,25,0.0,0.0
12596,25,468,51,450.3,18.0,24,7.92,25,0.0,0.0
13759,25,287,33,659.4,26.4,24,1.54,25,0.0,0.0
12447,25,187,243,431.5,17.3,25,0.0,25,0.0,0.0
14332,25,463,22,840.2,33.6,22,5.17,25,0.0,0.0
15454,25,86,362,179.1,7.2,23,0.0,25,0.0,0.0
12491,25,258,38,424.4,17.0,24,0.0,25,0.0,0.0
17233,25,131,35,190.9,7.6,25,0.0,25,0.0,0.0
12866,25,167,283,499.1,20.0,25,0.0,25,0.0,0.0
12394,25,808,63,1080.5,43.2,25,6.38,25,0.0,0.0
15097,25,170,4,248.1,9.9,25,0.0,25,0.0,0.0
15789,25,438,358,351.3,14.1,25,0.0,25,0.0,0.0
13524,25,322,40,650.2,26.0,16,7.38,25,0.0,0.0
13538,25,175,43,1280.8,51.2,10,11.25,25,0.0,0.0
13193,25,46,61,112.1,4.5,22,0.0,25,0.0,0.0
13322,25,117,17,199.5,8.0,25,0.0,25,0.0,0.0
15057,25,668,275,1489.5,59.6,25,1.67,25,0.0,0.0
15639,25,323,134,425.3,17.0,25,0.0,25,0.0,0.0
14162,25,142,173,289.4,11.6,25,4.92,25,0.0,0.0
12591,25,225,317,368.8,14.8,25,0.0,25,0.0,0.0
14100,25,63,137,192.0,7.7,24,0.0,25,0.0,0.0
13573,25,302,50,290.2,11.6,24,8.42,25,0.0,0.0
12827,25,197,5,430.1,17.2,19,1.58,25,0.0,0.0
16965,25,243,226,192.1,7.7,25,0.0,25,0.0,0.0
16720,25,180,26,153.0,6.1,25,0.0,25,0.0,0.0
13405,25,163,204,557.5,22.3,24,4.71,25,0.0,0.0
17274,25,77,35,107.8,4.3,24,0.0,25,0.0,0.0
15636,25,284,89,724.8,29.0,20,8.0,25,0.0,0.0
16751,25,1031,30,1764.7,70.6,24,0.0,25,0.0,0.0
16272,25,224,116,411.7,16.5,25,0.0,25,0.0,0.0
13247,25,328,17,501.1,20.0,18,2.63,25,0.0,0.0
15774,25,87,68,270.8,10.8,25,0.0,25,0.0,0.0
17542,25,134,269,170.7,6.8,24,0.0,25,0.0,0.0
17760,25,239,21,287.6,11.5,25,14.63,25,0.0,0.0
17194,25,112,360,226.8,9.1,25,0.0,25,0.0,0.0
15988,26,180,19,156.8,6.0,26,0.0,26,0.0,0.0
18112,26,255,12,352.7,13.6,26,6.16,26,0.0,0.0
15071,26,269,93,982.1,37.8,25,7.28,26,0.0,0.0
13594,26,359,52,397.0,15.3,26,0.0,26,0.0,0.0
17396,26,2004,39,7312.8,281.3,23,13.28,26,0.0,0.0
15734,26,346,114,1339.5,51.5,25,3.4,26,0.0,0.0
17630,26,158,169,503.6,19.4,24,2.48,26,0.0,0.0
13248,26,305,124,465.7,17.9,25,2.56,26,0.0,0.0
17849,26,114,218,605.8,23.3,14,4.56,26,0.0,0.0
16820,26,307,95,497.6,19.1,26,0.0,26,0.0,0.0
17960,26,41,171,73.8,2.8,26,0.0,26,0.0,0.0
16884,26,320,37,429.8,16.5,26,0.0,26,0.0,0.0
15528,26,123,254,229.3,8.8,26,0.0,26,0.0,0.0
17560,26,635,94,855.0,32.9,22,8.56,26,0.0,0.0
16773,26,171,57,171.6,6.6,23,0.0,26,0.0,0.0
13311,26,305,4,598.6,23.0,25,5.8,26,0.0,0.0
13398,26,281,192,457.3,17.6,26,0.0,26,0.0,0.0
17878,26,401,43,379.5,14.6,26,0.0,26,0.0,0.0
16614,26,223,182,506.2,19.5,26,0.0,26,0.0,0.0
14150,26,496,35,658.6,25.3,23,12.96,26,0.0,0.0
16824,26,236,15,460.6,17.7,23,5.92,26,0.0,0.0
15142,26,365,46,498.7,19.2,26,0.0,26,0.0,0.0
15092,26,135,215,457.8,17.6,23,2.72,26,0.0,0.0
14139,26,510,46,415.8,16.0,26,0.0,26,0.0,0.0
14174,26,94,33,134.5,5.2,26,0.0,26,0.0,0.0
13904,26,332,37,332.6,12.8,24,10.28,26,0.0,0.0
18216,26,200,31,481.7,18.5,26,0.0,26,0.0,0.0
13027,26,17280,113,6912.0,265.8,6,9.52,26,0.0,0.0
17880,26,314,364,458.9,17.6,26,0.0,26,0.0,0.0
14285,27,541,21,1910.0,70.7,18,5.92,27,0.0,0.0
12691,27,388,28,927.8,34.4,20,12.58,27,0.0,0.0
16593,27,116,50,330.0,12.2,24,10.65,27,0.0,0.0
15165,27,160,373,487.8,18.1,27,0.0,27,0.0,0.0
17222,27,122,65,328.6,12.2,27,0.0,27,0.0,0.0
16298,27,198,22,598.2,22.2,22,6.27,27,0.0,0.0
12808,27,187,36,455.7,16.9,26,12.73,27,0.0,0.0
15372,27,2924,137,2007.4,74.3,27,0.0,27,0.0,0.0
12816,27,125,95,452.2,16.7,26,3.08,27,0.0,0.0
12832,27,195,32,383.0,14.2,27,2.5,27,0.0,0.0
15517,27,293,233,267.0,9.9,27,0.0,27,0.0,0.0
14780,27,310,54,447.7,16.6,26,0.92,27,0.0,0.0
17351,27,113,36,587.1,21.7,22,9.08,27,0.0,0.0
14421,27,365,57,813.1,30.1,25,5.92,27,0.0,0.0
12740,27,342,63,427.6,15.8,27,0.0,27,0.0,0.0
13928,27,129,10,464.6,17.2,23,4.65,27,0.0,0.0
16708,27,285,45,656.6,24.3,27,0.0,27,0.0,0.0
17674,27,672,74,551.0,20.4,19,11.31,27,0.0,0.0
15075,27,447,77,773.0,28.6,27,0.0,27,0.0,0.0
17078,27,782,36,375.9,13.9,27,0.0,27,0.0,0.0
14960,27,221,8,221.3,8.2,23,6.23,27,0.0,0.0
13603,27,164,26,164.3,6.1,27,0.0,27,0.0,0.0
14912,27,971,16,867.8,32.1,21,8.81,27,0.0,0.0
12695,27,220,7,582.1,21.6,23,7.73,27,0.0,0.0
12923,27,67,64,171.6,6.4,27,0.0,27,0.0,0.0
12348,27,2332,75,1437.2,53.2,21,10.85,27,0.0,0.0
13244,27,38,92,121.7,4.5,27,0.0,27,0.0,0.0
13570,27,161,243,239.5,8.9,27,0.0,27,0.0,0.0
17495,27,229,7,497.6,18.4,21,1.19,27,0.0,0.0
18062,27,396,173,720.5,26.7,23,6.27,27,0.0,0.0
12993,27,240,23,414.8,15.4,26,10.54,27,0.0,0.0
15768,27,244,115,621.8,23.0,23,4.23,27,0.0,0.0
15035,27,245,89,252.7,9.4,26,0.0,27,0.0,0.0
16643,27,269,245,487.5,18.1,27,0.0,27,0.0,0.0
13461,27,1170,38,1445.0,53.5,14,4.77,27,0.0,0.0
13892,27,983,26,633.0,23.4,26,8.42,27,0.0,0.0
17133,27,2730,15,4892.2,181.2,13,9.54,27,0.0,0.0
12920,27,128,17,162.8,6.0,27,0.0,27,0.0,0.0
12845,27,204,267,354.1,13.1,26,0.85,27,0.0,0.0
14722,28,118,147,180.4,6.4,28,0.0,28,0.0,0.0
16352,28,300,17,494.4,17.7,28,0.74,28,0.0,0.0
12664,28,1188,8,4391.9,156.9,9,11.48,28,0.0,0.0
17898,28,190,85,152.1,5.4,27,4.48,28,0.0,0.0
15300,28,292,64,496.4,17.7,28,0.0,28,0.0,0.0
16574,28,416,71,451.4,16.1,28,0.0,28,0.0,0.0
18011,28,71,373,102.8,3.7,28,0.0,28,0.0,0.0
14636,28,241,36,609.9,21.8,27,8.59,28,0.0,0.0
13358,28,284,268,389.0,13.9,28,0.0,28,0.0,0.0
14570,28,94,280,217.2,7.8,28,0.0,28,0.0,0.0
16182,28,3791,72,6617.7,236.3,17,8.19,28,0.0,0.0
13833,28,117,159,383.8,13.7,28,0.0,28,0.0,0.0
16475,28,319,88,544.3,19.4,23,6.81,28,0.0,0.0
16104,28,122,61,298.2,10.7,28,0.0,28,0.0,0.0
17374,28,85,218,495.8,17.7,24,2.3,28,0.0,0.0
12811,28,227,261,458.8,16.4,26,0.81,28,0.0,0.0
16825,28,566,38,775.2,27.7,27,5.44,28,0.0,0.0
15052,28,79,319,207.7,7.4,27,0.0,28,0.0,0.0
17892,28,109,56,244.1,8.7,27,3.67,28,0.0,0.0
12573,28,84,227,160.5,5.7,26,0.0,28,0.0,0.0
13643,28,273,31,519.4,18.6,24,5.67,28,0.0,0.0
13038,28,360,80,908.5,32.4,24,7.74,28,0.0,0.0
13705,28,363,7,711.9,25.4,25,13.52,28,0.0,0.0
16018,28,190,39,408.9,14.6,26,5.22,28,0.0,0.0
17333,28,375,85,494.3,17.7,28,0.0,28,0.0,0.0
15448,28,232,312,494.6,17.7,28,0.0,28,0.0,0.0
13974,28,249,49,413.6,14.8,28,0.0,28,0.0,0.0
16732,28,317,31,603.8,21.6,28,0.0,28,0.0,0.0
12999,28,342,196,455.9,16.3,25,1.78,28,0.0,0.0
16025,28,338,29,439.7,15.7,28,0.0,28,0.0,0.0
13721,28,316,36,524.1,18.7,28,0.0,28,0.0,0.0
13885,28,182,189,506.8,18.1,28,0.41,28,0.0,0.0
16816,28,274,103,417.1,14.9,28,9.37,28,0.0,0.0
15121,28,199,50,457.7,16.3,28,8.81,28,0.0,0.0
17502,28,376,9,689.1,24.6,25,0.67,28,0.0,0.0
14022,28,487,225,440.0,15.7,28,0.0,28,0.0,0.0
15543,28,86,288,127.9,4.6,26,0.0,28,0.0,0.0
14851,28,325,23,511.3,18.3,28,8.59,28,0.0,0.0
17386,28,1902,7,2686.4,95.9,23,5.78,28,0.0,0.0
16811,28,477,4,547.1,19.5,26,0.44,28,0.0,0.0
14037,28,46,176,147.2,5.3,27,6.96,28,0.0,0.0
17935,28,81,138,142.9,5.1,27,0.11,28,0.0,0.0
13748,28,439,95,948.2,33.9,24,10.26,28,0.0,0.0
17033,28,750,86,1030.1,36.8,24,10.07,28,0.0,0.0
14331,28,252,124,462.7,16.5,27,0.37,28,0.0,0.0
13417,28,162,4,640.8,22.9,26,7.41,28,0.0,0.0
13859,28,129,326,201.2,7.2,27,0.0,28,0.0,0.0
14873,28,168,210,519.7,18.6,28,0.0,28,0.0,0.0
12922,28,370,161,405.4,14.5,28,0.0,28,0.0,0.0
13368,28,326,256,573.4,20.5,28,2.96,28,0.0,0.0
14647,28,91,201,236.0,8.4,24,0.0,28,0.0,0.0
15963,28,298,19,470.8,16.8,26,0.93,28,0.0,0.0
15417,28,284,85,508.8,18.2,28,0.0,28,0.0,0.0
18114,28,55,290,220.1,7.9,28,0.0,28,0.0,0.0
18085,29,265,330,690.0,23.8,25,1.54,29,0.0,0.0
17712,29,215,44,522.9,18.0,29,0.0,29,0.0,0.0
13427,29,545,19,582.6,20.1,25,6.96,29,0.0,0.0
16621,29,302,51,813.5,28.1,22,8.0,29,0.0,0.0
18078,29,145,217,336.1,11.6,27,1.46,29,0.0,0.0
14820,29,253,21,507.3,17.5,24,5.36,29,0.0,0.0
14585,29,91,50,157.0,5.4,29,0.0,29,0.0,0.0
17197,29,191,29,1013.0,34.9,29,0.0,29,0.0,0.0
16030,29,283,309,331.2,11.4,28,0.0,29,0.0,0.0
15163,29,186,18,304.5,10.5,29,6.18,29,0.0,0.0
16152,29,642,268,1829.0,63.1,29,0.0,29,0.0,0.0
18119,29,124,367,180.7,6.2,29,0.0,29,0.0,0.0
14082,29,110,364,182.2,6.3,28,0.0,29,0.0,0.0
14824,29,525,10,1127.7,38.9,19,2.82,29,0.0,0.0
15182,29,253,154,622.8,21.5,24,4.07,29,0.0,0.0
15551,29,218,36,436.1,15.0,29,0.0,29,0.0,0.0
14652,29,53,77,114.2,3.9,29,0.0,29,0.0,0.0
15541,29,49,114,85.1,2.9,29,0.0,29,0.0,0.0
15780,29,220,183,475.3,16.4,26,6.18,29,0.0,0.0
14173,29,150,10,450.8,15.5,28,7.39,29,0.0,0.0
16146,29,427,157,734.1,25.3,26,2.64,29,0.0,0.0
17970,29,513,211,562.8,19.4,27,0.0,29,0.0,0.0
18014,29,65,28,154.3,5.3,28,0.0,29,0.0,0.0
16601,29,130,40,241.5,8.3,28,0.0,29,0.0,0.0
15947,29,898,82,1708.2,58.9,29,0.0,29,0.0,0.0
14270,29,197,331,492.7,17.0,29,0.0,29,0.0,0.0
17569,29,159,332,344.1,11.9,29,0.0,29,0.0,0.0
14813,29,66,369,152.9,5.3,25,0.0,29,0.0,0.0
15475,29,319,77,454.1,15.7,29,0.0,29,0.0,0.0
18018,29,55,108,122.1,4.2,29,3.25,29,0.0,0.0
15326,29,386,333,311.7,10.7,29,0.0,29,0.0,0.0
14164,29,1033,70,1631.8,56.3,28,0.36,29,0.0,0.0
12426,29,254,194,510.7,17.6,29,0.0,29,0.0,0.0
14273,29,264,51,560.0,19.3,22,6.75,29,0.0,0.0
17361,29,157,49,488.2,16.8,26,8.64,29,0.0,0.0
13189,29,842,18,260.7,9.0,29,3.43,29,0.0,0.0
15364,29,493,95,913.2,31.5,29,5.64,29,0.0,0.0
17235,29,224,25,550.1,19.0,24,12.39,29,0.0,0.0
14658,29,47,5,247.1,8.5,27,3.96,29,0.0,0.0
17489,29,428,58,376.6,13.0,28,5.46,29,0.0,0.0
16400,29,172,94,303.9,10.5,28,0.0,29,0.0,0.0
15133,29,680,127,982.4,33.9,27,6.18,29,0.0,0.0
17990,29,414,236,630.8,21.8,27,4.43,29,0.0,0.0
17582,29,123,236,175.3,6.0,28,0.0,29,0.0,0.0
12420,29,345,63,600.4,20.7,29,0.0,29,0.0,0.0
17111,29,282,47,231.6,8.0,29,0.0,29,0.0,0.0
15435,29,54,22,149.3,5.1,29,0.0,29,0.0,0.0
16141,30,238,88,620.4,20.7,30,0.0,30,0.0,0.0
17829,30,496,298,889.2,29.6,30,0.0,30,0.0,0.0
13918,30,1140,49,1212.8,40.4,30,7.0,30,0.0,0.0
13737,30,125,200,339.6,11.3,29,0.0,30,0.0,0.0
16613,30,293,70,618.6,20.6,30,0.0,30,0.0,0.0
15450,30,376,30,429.8,14.3,30,0.0,30,0.0,0.0
16117,30,130,189,232.2,7.7,30,0.0,30,0.0,0.0
13170,30,141,26,108.8,3.6,29,0.0,30,0.0,0.0
16914,30,112,36,183.8,6.1,25,0.0,30,0.0,0.0
12424,30,740,162,1761.0,58.7,30,0.0,30,0.0,0.0
17679,30,729,52,1992.1,66.4,29,1.1,30,0.0,0.0
17420,30,265,50,598.8,20.0,28,11.1,30,0.0,0.0
14489,30,299,207,463.4,15.4,30,0.0,30,0.0,0.0
18008,30,1581,70,2116.2,70.5,24,8.48,30,0.0,0.0
17520,30,365,53,546.8,18.2,30,0.0,30,0.0,0.0
16682,30,1040,4,1028.0,34.3,15,6.24,30,0.0,0.0
16529,30,198,190,455.3,15.2,30,0.0,30,0.0,0.0
14006,30,641,115,962.2,32.1,22,6.76,30,0.0,0.0
15853,30,135,51,110.8,3.7,29,0.0,30,0.0,0.0
16113,30,176,183,161.4,5.4,30,0.0,30,0.0,0.0
14645,30,381,156,597.1,19.9,28,4.07,30,0.0,0.0
14753,30,211,87,563.2,18.8,30,0.0,30,0.0,0.0
14481,30,489,164,636.5,21.2,25,4.21,30,0.0,0.0
17972,30,36,241,135.2,4.5,30,0.0,30,0.0,0.0
12944,30,289,35,604.5,20.1,29,11.0,30,0.0,0.0
13865,30,204,58,501.6,16.7,26,7.93,30,0.0,0.0
15904,30,84,8,164.7,5.5,30,0.0,30,0.0,0.0
18200,30,104,106,150.3,5.0,29,0.0,30,0.0,0.0
12631,30,232,57,480.5,16.0,30,0.0,30,0.0,0.0
13276,30,161,63,590.9,19.7,30,1.24,30,0.0,0.0
17957,30,275,66,110.7,3.7,30,0.0,30,0.0,0.0
17418,30,289,42,463.5,15.4,29,9.69,30,0.0,0.0
17980,30,682,165,811.4,27.0,23,6.62,30,0.0,0.0
16412,30,63,53,136.0,4.5,25,0.0,30,0.0,0.0
17298,30,387,101,498.4,16.6,30,0.79,30,0.0,0.0
14660,30,228,86,285.7,9.5,24,0.48,30,0.0,0.0
14788,30,421,7,679.4,22.6,26,0.66,30,0.0,0.0
15232,31,686,113,612.1,19.7,26,0.9,31,0.0,0.0
16561,31,244,5,511.1,16.5,29,1.8,31,0.0,0.0
17704,31,343,168,885.2,28.6,27,2.37,31,0.0,0.0
12644,31,325,129,477.9,15.4,31,0.0,31,0.0,0.0
13784,31,2493,9,2462.8,79.4,9,10.6,31,0.0,0.0
14023,31,345,7,584.1,18.8,30,8.07,31,0.0,0.0
16413,31,148,56,262.2,8.5,30,0.0,31,0.0,0.0
18121,31,438,149,653.3,21.1,28,0.17,31,0.0,0.0
16139,31,330,18,635.4,20.5,25,6.23,31,0.0,0.0
17344,31,65,46,157.6,5.1,31,0.0,31,0.0,0.0
15303,31,248,290,574.0,18.5,31,0.0,31,0.0,0.0
16083,31,908,100,1317.6,42.5,31,8.63,31,0.0,0.0
12991,31,405,23,503.8,16.3,31,2.97,31,0.0,0.0
13000,31,379,106,534.9,17.3,30,8.57,31,0.0,0.0
18013,31,285,155,187.3,6.0,31,0.0,31,0.0,0.0
13292,31,347,38,578.9,18.7,29,8.17,31,0.0,0.0
15556,31,236,24,279.8,9.0,31,0.0,31,0.0,0.0
16185,31,260,16,529.4,17.1,31,7.17,31,0.0,0.0
15386,31,446,186,394.1,12.7,31,0.0,31,0.0,0.0
13787,31,337,75,309.0,10.0,24,9.6,31,0.0,0.0
15806,31,602,46,784.6,25.3,24,7.67,31,0.0,0.0
14265,31,330,109,530.2,17.1,31,1.3,31,0.0,0.0
13934,31,390,263,922.1,29.7,31,0.0,31,0.0,0.0
14349,31,86,10,133.5,4.3,31,0.0,31,0.0,0.0
12512,31,96,66,132.2,4.3,31,0.0,31,0.0,0.0
18173,31,1220,86,2106.8,68.0,23,6.2,31,0.0,0.0
16107,31,1176,17,3204.2,103.4,16,5.4,31,0.0,0.0
17244,31,616,53,954.9,30.8,31,0.0,31,0.0,0.0
17124,31,129,185,294.2,9.5,31,0.0,31,0.0,0.0
15569,31,666,103,1375.7,44.4,27,7.57,31,0.0,0.0
18217,31,491,29,621.8,20.1,27,1.37,31,0.0,0.0
17899,31,170,159,154.5,5.0,29,0.0,31,0.0,0.0
12390,31,350,79,504.8,16.3,31,0.0,31,0.0,0.0
16535,31,356,5,593.8,19.2,31,0.0,31,0.0,0.0
16968,31,326,4,439.4,14.2,31,3.43,31,0.0,0.0
12893,31,90,30,176.5,5.7,27,0.0,31,0.0,0.0
12510,31,347,142,814.6,26.3,28,6.07,31,0.0,0.0
16380,31,1428,61,1743.2,56.2,28,0.0,31,0.0,0.0
15585,31,320,176,455.3,14.7,31,0.0,31,0.0,0.0
14539,32,428,15,537.5,16.8,31,0.9,32,0.0,0.0
17403,32,111,36,263.9,8.2,32,0.0,32,0.0,0.0
16666,32,233,19,119.0,3.7,32,0.0,32,0.0,0.0
15725,32,221,15,415.3,13.0,32,0.0,32,0.0,0.0
16551,32,970,95,922.1,28.8,26,7.74,32,0.0,0.0
15651,32,479,36,646.3,20.2,27,7.19,32,0.0,0.0
16461,32,48,177,142.9,4.5,31,0.0,32,0.0,0.0
14973,32,369,107,1314.5,41.1,29,3.77,32,0.0,0.0
14439,32,526,319,2661.2,83.2,32,0.0,32,0.0,0.0
18205,32,192,36,517.4,16.2,30,1.23,32,0.0,0.0
13810,32,307,28,827.5,25.9,30,0.87,32,0.0,0.0
13560,32,63,7,171.4,5.4,32,0.0,32,0.0,0.0
15994,32,173,54,414.3,12.9,31,0.0,32,0.0,0.0
12374,32,339,25,622.9,19.5,32,0.0,32,0.0,0.0
16017,32,102,47,211.9,6.6,26,0.0,32,0.0,0.0
16026,32,243,43,236.1,7.4,30,0.0,32,0.0,0.0
12667,32,391,58,460.1,14.4,32,0.0,32,0.0,0.0
12769,32,356,238,1143.6,35.7,32,0.0,32,0.0,0.0
13355,32,314,122,674.7,21.1,32,0.0,32,0.0,0.0
17905,33,406,71,799.0,24.2,33,9.41,33,0.0,0.0
16384,33,260,89,584.5,17.7,33,5.44,33,0.0,0.0
17370,33,540,72,446.2,13.5,31,3.0,33,0.0,0.0
16070,33,457,22,852.1,25.8,32,0.28,33,0.0,0.0
18033,33,252,65,93.8,2.8,32,0.0,33,0.0,0.0
13044,33,429,291,560.5,17.0,33,0.0,33,0.0,0.0
15318,33,642,3,312.6,9.5,33,0.0,33,0.0,0.0
17523,33,872,11,652.7,19.8,25,0.22,33,0.0,0.0
13800,33,331,309,558.3,16.9,33,0.0,33,0.0,0.0
13732,33,498,28,491.9,14.9,33,0.0,33,0.0,0.0
13812,33,330,42,485.0,14.7,32,1.94,33,0.0,0.0
17623,33,265,32,527.0,16.0,33,0.0,33,0.0,0.0
13572,33,534,205,1384.3,41.9,32,0.0,33,0.0,0.0
16008,33,323,23,478.8,14.5,29,5.63,33,0.0,0.0
12589,33,302,28,574.7,17.4,28,3.59,33,0.0,0.0
16943,33,145,211,816.7,24.7,23,3.31,33,0.0,0.0
16589,33,368,71,459.2,13.9,31,2.78,33,0.0,0.0
13868,33,1964,7,3192.5,96.7,32,0.97,33,0.0,0.0
17367,33,149,238,167.5,5.1,33,0.0,33,0.0,0.0
14891,33,505,148,554.4,16.8,30,1.22,33,0.0,0.0
17817,33,67,4,387.7,11.7,32,8.5,33,0.0,0.0
16616,33,370,15,500.4,15.2,31,4.44,33,0.0,0.0
13955,33,154,154,323.0,9.8,33,4.72,33,0.0,0.0
15677,33,319,49,657.2,19.9,33,0.0,33,0.0,0.0
12557,33,4384,16,11991.0,363.4,15,11.03,33,0.0,0.0
15014,33,149,43,257.7,7.8,29,4.16,33,0.0,0.0
17329,33,142,14,523.1,15.9,29,9.38,33,0.0,0.0
16275,33,336,196,559.9,17.0,33,0.0,33,0.0,0.0
15246,33,247,238,514.2,15.6,32,3.75,33,0.0,0.0
12707,33,256,291,603.4,18.3,33,0.0,33,0.0,0.0
14272,33,599,73,438.0,13.3,33,5.63,33,0.0,0.0
15822,33,375,3,885.5,26.8,28,11.13,33,0.0,0.0
16052,34,282,54,362.1,10.7,34,0.0,34,0.0,0.0
12842,34,547,70,1119.0,32.9,34,7.21,34,0.0,0.0
13487,34,265,57,575.4,16.9,26,8.94,34,0.0,0.0
15244,34,405,65,631.6,18.6,31,5.52,34,0.0,0.0
16357,34,246,33,658.9,19.4,31,5.42,34,0.0,0.0
15624,34,357,116,588.1,17.3,26,4.18,34,0.0,0.0
15408,34,106,264,267.2,7.9,34,0.0,34,0.0,0.0
15714,34,186,11,330.0,9.7,34,2.0,34,0.0,0.0
17557,34,306,14,541.5,15.9,27,2.0,34,0.0,0.0
18212,34,92,326,216.1,6.4,30,0.0,34,0.0,0.0
15258,34,142,168,623.2,18.3,32,1.45,34,0.0,0.0
17962,34,127,142,102.4,3.0,33,0.0,34,0.0,0.0
12535,34,219,91,716.4,21.1,28,2.85,34,0.0,0.0
12461,34,282,154,626.9,18.4,34,0.0,34,0.0,0.0
14013,34,462,110,473.0,13.9,30,5.0,34,0.0,0.0
15790,34,113,10,218.7,6.4,34,0.0,34,0.0,0.0
18123,34,582,24,574.4,16.9,31,0.21,34,0.0,0.0
16603,34,480,74,482.5,14.2,34,0.48,34,0.0,0.0
15971,34,1716,17,4194.9,123.4,9,8.79,34,0.0,0.0
16766,34,536,273,1145.6,33.7,17,0.0,34,0.0,0.0
12571,34,523,39,519.6,15.3,31,2.45,34,0.0,0.0
16753,34,189,58,223.9,6.6,34,0.0,34,0.0,0.0
12418,34,407,112,668.6,19.7,34,0.0,34,0.0,0.0
13557,34,546,28,584.1,17.2,31,7.64,34,0.0,0.0
12654,34,260,10,530.0,15.6,30,8.58,34,0.0,0.0
17891,34,393,162,203.9,6.0,34,0.0,34,0.0,0.0
16447,34,221,135,255.9,7.5,34,0.0,34,0.0,0.0
17708,34,90,187,263.3,7.7,28,4.15,34,0.0,0.0
14970,34,250,68,1592.1,46.8,24,7.48,34,0.0,0.0
17695,35,779,131,765.3,21.9,30,1.15,35,0.0,0.0
13753,35,512,287,741.3,21.2,35,0.0,35,0.0,0.0
